Name,Ticker,Sub-Industry,Industry,sales_2022,sales_2023,sales_2024,expenses_2022,expenses_2023,expenses_2024,other_income_2022,other_income_2023,other_income_2024,interest_2022,interest_2023,interest_2024,depreciation_2022,depreciation_2023,depreciation_2024,tax%_2022,tax%_2023,tax%_2024,div_payout%_2022,div_payout%_2023,div_payout%_2024,equity_capital_2022,equity_capital_2023,equity_capital_2024,reserves_2022,reserves_2023,reserves_2024,borrowings_2022,borrowings_2023,borrowings_2024,CL_2022,CL_2023,CL_2024,fixed_assets_2022,fixed_assets_2023,fixed_assets_2024,cwip_2022,cwip_2023,cwip_2024,investments_2022,investments_2023,investments_2024,other_assets_2022,other_assets_2023,other_assets_2024,cfo_2022,cfo_2023,cfo_2024,cfi_2022,cfi_2023,cfi_2024,cff_2022,cff_2023,cff_2024,MCap,Price,P/E,PromoterHold,About,MCap_category,EBIT_2024,EBIT_2023,EBIT_2022,operating_margin_24,operating_margin_23,operating_margin_22,avg_operating_margin,shares_outstanding,P/R,cash,CA_2024,CA_2023,CA_2022,Change_WC_24-23,Change_WC_23-22,Reinv_rate_24,Reinv_rate_23,Equity_2024,Equity_2023,Equity_2022,invested_capital_2024,invested_capital_2023,invested_capital_2022,ROC_2024,ROC_2023,ROC_2022,ROE,sales_to_capital_24-23,sales_to_capital_23-22,debt%_2024,debt%_2023,debt%_2022,avg_interest_coverage_ratio,DE,debt_ratio,EV,EV2EBITDA,EV2invested_capital,price2sales,EV2sales,sales_CAGR,Kd,Beta,Ke,WACC,asset_turnover,capex/revenue
Veto Switchgears and Cables Limited (NSEI:VETO),NSEI:VETO,Electrical Equipment,Industrials,267.0,290.0,300.0,233.0,257.0,269.0,3.0,5.0,5.0,4.0,5.0,4.0,3,3,3.0,32%,33%,37%,10%,9%,11%,19.0,19.0,19.0,194.0,214.0,227.0,47.0,43.0,23.0,49.0,45.0,37.0,43.0,40.0,41.0,3.0,7.0,9.0,0.0,0.0,0.0,263.0,274.0,256.0,-8.0,18.0,27.0,0.0,-2.0,-7.0,4.0,-10.0,-27.0,218.0,114.0,12.3,45.06,"Business Overview: [1] VSCL is a flagship company of Gurnani  Group. It is ISO 9001:2008 Certified, the first company to produce ISI-mark electrical accessories in India, and manufactures all types of cables and housing wires. It sells products under the brand name of Veto and Vimal Power",Micro,35.0,38.0,38.0,0.11666666666666667,0.1310344827586207,0.14232209737827714,0.1300077489345215,1.912280701754386,0.7266666666666667,52.86666666666667,265.0,281.0,266.0,-8.0,19.0,-0.42857142857142855,0.4473684210526316,246.0,233.0,213.0,269.0,276.0,260.0,0.13,0.13768115942028986,0.14615384615384616,0.09,-1.4285714285714286,1.4375,0.08550185873605948,0.15579710144927536,0.18076923076923077,8.75,0.19,0.08,188.13333333333333,4.95,0.7,0.73,0.63,6.0,9.53,1.6,21.116,20.125375464684016,0.9803921568627451,0.023333333333333334
A2Z Infra Engineering Limited (BSE:533292),BSE:533292,Engineering/Construction,Industrials,353.0,349.0,388.0,507.0,348.0,477.0,13.0,-86.0,95.0,28.0,13.0,6.0,9,9,5.0,2%,19%,60%,0%,0%,0%,176.0,176.0,176.0,-17.0,-138.0,-144.0,394.0,313.0,198.0,874.0,639.0,453.0,107.0,73.0,75.0,94.0,55.0,58.0,156.0,70.0,36.0,1071.0,793.0,514.0,38.0,55.0,95.0,25.0,-7.0,-11.0,-68.0,-47.0,-94.0,331.0,18.8,,28.15,"Business Overview: [1] A2ZIEL is a part of A2Z Group. It operates in the Engineering Procurement & Construction (EPC) sector for Infrastructure projects, specializing in Power Transmission & Distribution and Telecom Infrastructure Development projects",Micro,-83.0,14.0,-126.0,-0.21391752577319587,0.04011461318051576,-0.35694050991501414,-0.17691447416923142,17.606382978723403,0.8530927835051546,158.53333333333333,608.0,918.0,1321.0,-124.0,-168.0,1.6265060240963856,-12.5,32.0,38.0,159.0,230.0,351.0,553.0,-0.36,0.039886039886039885,-0.22784810126582278,-1.92,-0.32231404958677684,0.019801980198019802,0.8608695652173913,0.8917378917378918,0.7124773960216998,-13.833333333333334,10.31,0.29,370.4666666666667,-4.75,1.61,0.85,0.95,5.0,27.76,1.6,21.116,26.83561739130435,0.568081991215227,0.028350515463917526
Atlantaa Limited (NSEI:ATLANTAA),NSEI:ATLANTAA,Engineering/Construction,Industrials,234.0,52.0,133.0,522.0,32.0,80.0,-14.0,8.0,480.0,64.0,6.0,4.0,25,31,36.0,3%,252%,5%,0%,0%,0%,16.0,16.0,16.0,-348.0,-401.0,141.0,823.0,820.0,248.0,77.0,83.0,65.0,193.0,164.0,129.0,1.0,1.0,0.0,0.0,0.0,0.0,375.0,353.0,341.0,109.0,46.0,-45.0,243.0,1.0,6.0,-345.0,-1.0,-9.0,347.0,42.6,3.81,74.67,"Business Overview: [1] [2] Atlanta is an ISO 9001:2015 certified company which is deals in a) Infrastructure development activities viz. Construction of Road, Highways, Bridges and Runways b) Engineering, Procurement, Construction (EPC) contracts c) Public Private Partnership Model (PPP) on Build Operate and Transfer (BOT), and Design, Build, Finance, Operate and Transfer (DBFOT) basis d) Hybrid Annuity Mode Projects (HAM) e) Operation and Maintenance Transfer (OMT) f) Real estate development, tourism & hospitality coupled with surface mining of limestone and coal",Micro,57.0,26.0,-224.0,0.42857142857142855,0.5,-0.9572649572649573,-0.009564509564509568,8.145539906103286,2.6090225563909772,71.26666666666667,341.0,354.0,376.0,5.0,-28.0,0.19298245614035087,-1.0384615384615385,157.0,-385.0,-332.0,405.0,435.0,491.0,0.14,0.059770114942528735,-0.45621181262729127,0.09,-2.7,3.25,0.6123456790123457,1.8850574712643677,1.6761710794297353,14.25,0.51,0.53,523.7333333333333,5.63,1.29,2.61,3.94,-25.0,9.21,1.6,21.116,13.825412345679013,0.28297872340425534,-0.045112781954887216
Force Motors Limited (BSE:500033),BSE:500033,Engineering/Construction,Industrials,3240.0,5029.0,6992.0,3190.0,4716.0,6096.0,52.0,268.0,37.0,41.0,68.0,62.0,191,241,267.0,-30%,51%,36%,-14%,10%,7%,13.0,13.0,13.0,1735.0,1862.0,2242.0,1069.0,955.0,524.0,844.0,1184.0,1635.0,2033.0,2094.0,2031.0,302.0,154.0,171.0,111.0,97.0,91.0,1215.0,1668.0,2121.0,18.0,532.0,1014.0,-356.0,-256.0,-198.0,375.0,-207.0,-509.0,8431.0,6399.0,17.7,61.63,"Products Company is into development and manufacturing of automotive components and vehicles. Its range of products includes Light Commercial Vehicles (LCV), Multi-Utility Vehicles (MUV), Small Commercial Vehicles (SCV), Special Vehicles (SV) and Agricultural Tractors. Through its subsidiary Tempo Finance (West) it is engaged in providing financial services and through its JV company Force MTU Power Systems it manufactures  Engines & Generator sets. [1]",Mid,958.0,381.0,91.0,0.1370137299771167,0.07576058858620004,0.02808641975308642,0.08028691277213439,1.3175496171276762,1.2058066361556063,333.6,2383.0,1919.0,1628.0,13.0,-49.0,-0.1931106471816284,-0.800524934383202,2255.0,1875.0,1748.0,2779.0,2830.0,2817.0,0.34,0.13462897526501766,0.03230386936457224,0.21,-38.490196078431374,137.6153846153846,0.18855703490464196,0.3374558303886926,0.3794817181398651,15.451612903225806,0.49,0.12,8621.4,7.04,3.1,1.21,1.23,47.0,9.21,1.2,16.212,14.891723641597697,1.5840507476212053,0.02831807780320366
Gayatri Projects Limited (BSE:532767),BSE:532767,Engineering/Construction,Industrials,3439.0,3901.0,3102.0,3080.0,3465.0,3512.0,5.0,8.0,-137.0,337.0,321.0,338.0,91,84,76.0,-9%,-14%,0%,0%,0%,0%,37.0,37.0,37.0,873.0,916.0,-42.0,2041.0,2123.0,2748.0,2762.0,2693.0,2218.0,456.0,392.0,348.0,17.0,29.0,9.0,572.0,565.0,546.0,4667.0,4783.0,4057.0,361.0,228.0,-695.0,311.0,10.0,211.0,-683.0,-273.0,425.0,135.0,7.06,,3.94,"Business Overview: [1] [2] GPL is ISO 9001â2000 and is the flagship company of the Gayatri Group that deals in infrastructure, power, hospitality, and real estate. It started off as a partnership firm specializing in irrigation construction projects and then moved to  being an infrastructure company with expertise in construction and ownership of infrastructure assets. Company has presence in the Engineering Procurement and Construction of road, irrigation and industrial projects in India and has done execution of major Civil Works including Concrete /Masonry Dams, Earth Filling Dams, National Highways, Bridges, Canals, Aqueducts, Ports, etc.",Micro,-72.0,757.0,696.0,-0.02321083172147002,0.19405280697257113,0.20238441407385868,0.12440879644165326,19.121813031161473,0.043520309477756286,900.4666666666667,4612.0,5377.0,5256.0,-290.0,190.0,1.0972222222222223,0.26420079260237783,-5.0,953.0,910.0,2743.0,3076.0,2951.0,-0.03,0.24609882964889468,0.23585225347339886,20.72,2.3993993993993996,3.696,1.001822821728035,0.6901820546163849,0.6916299559471366,-0.21301775147928995,-548.49,0.55,1982.5333333333333,495.63,0.72,0.04,0.64,-5.0,27.76,1.6,21.116,27.772110827561068,0.6254032258064516,-0.06802063185041908
ITD Cementation India Limited (BSE:509496),BSE:509496,Engineering/Construction,Industrials,3809.0,5091.0,7718.0,3516.0,4691.0,6973.0,45.0,63.0,64.0,142.0,165.0,218.0,103,114,208.0,26%,32%,28%,11%,10%,11%,17.0,17.0,17.0,1114.0,1220.0,1477.0,560.0,766.0,889.0,1925.0,3013.0,3534.0,655.0,847.0,1081.0,2.0,117.0,10.0,113.0,45.0,5.0,2847.0,4007.0,4821.0,339.0,471.0,704.0,-25.0,-438.0,-419.0,-56.0,28.0,-123.0,8795.0,512.0,25.9,46.64,"Parentage As of June 2024 Italian Thai Development Public Company Ltd (ITD, Bangkok) holds ~47% of the company. [1] ITD, Bangkok is amongst the leading infrastructure & construction company in Thailand. It provides access to the latest technology and know-how, international design and engineering, and skilled personnel to augment the companyâs local strength. [2]",Mid,963.0,565.0,435.0,0.12477325732054936,0.11098016106855235,0.1142032029404043,0.11665220710983533,17.177734375,1.1395439232961908,778.3333333333334,4836.0,4169.0,2962.0,146.0,119.0,-0.2834890965732087,-0.5646017699115045,1494.0,1237.0,1131.0,2383.0,2003.0,1691.0,0.4,0.2820768846729905,0.257244234180958,0.35,6.913157894736842,4.108974358974359,0.3730591691145615,0.38242636045931105,0.33116499112950915,4.41743119266055,0.9,0.15,8905.666666666666,7.61,3.74,1.14,1.15,42.0,9.959999999999999,1.2,16.212,13.879634074695762,1.304377218184891,0.05428867582275201
KEC International Limited (NSEI:KEC),NSEI:KEC,Engineering/Construction,Industrials,13742.0,17282.0,19914.0,12742.0,16362.0,18561.0,-31.0,59.0,56.0,413.0,656.0,797.0,158,161,185.0,17%,-9%,19%,31%,44%,30%,51.0,51.0,51.0,3569.0,3720.0,4044.0,3065.0,3383.0,3985.0,9613.0,10117.0,10951.0,1538.0,1583.0,1628.0,2.0,11.0,14.0,13.0,0.0,0.0,14745.0,15677.0,17389.0,-284.0,614.0,311.0,-204.0,-139.0,-243.0,496.0,-401.0,-145.0,20664.0,776.0,49.0,50.1,"Order Book & Order Intake [1] As of Dec'23, the company has an order book of Rs.30,161 Cr and L1 position stands of over Rs.8,000 Cr. International: 31% Domestic 69% Order Book by Sector T&D : 49% (T&D : 45% ; SAE: 4%) Civil : 33% Railways : 12% Cables : 2% Oil & Gas : 2% Others : 2%",Large,2150.0,1576.0,1413.0,0.10796424625891332,0.09119314894109479,0.10282346092271867,0.10066028537424226,26.628865979381445,1.0376619463693884,3187.4,17403.0,15688.0,14760.0,881.0,424.0,0.29674418604651165,0.18083756345177665,4095.0,3771.0,3620.0,8080.0,7154.0,6685.0,0.27,0.22029633771316745,0.2113687359760658,0.34,2.8423326133909286,7.547974413646055,0.4931930693069307,0.47288230360637407,0.45848915482423336,2.697616060225847,1.42,0.21,21461.6,9.19,2.66,1.04,1.08,20.0,9.959999999999999,1.0,14.76,12.392673267326732,1.046397982239504,0.012202470623681832
Mold-Tek Technologies Limited (BSE:526263),BSE:526263,Engineering/Construction,Industrials,98.0,147.0,161.0,78.0,105.0,119.0,3.0,2.0,2.0,0.0,1.0,1.0,4,5,6.0,26%,25%,25%,59%,29%,20%,6.0,6.0,6.0,67.0,98.0,116.0,6.0,7.0,10.0,12.0,18.0,14.0,25.0,35.0,38.0,0.0,0.0,0.0,12.0,15.0,13.0,54.0,80.0,94.0,15.0,34.0,33.0,-7.0,-11.0,-5.0,-8.0,-3.0,-11.0,495.0,173.0,18.6,49.04,"Business Overview: [1] [2] MTL is a part of the Mold-Tek group. It is an ISO 9001:2015, ISO 27001:2005 certified Engineering and Technology Solutions partner to many key players in various Engineering services across the globe. It specializes in providing Civil, Structural, and Mechanical Engineering services with core expertise in Automotive, Poles & Towers, and Oil & Gas domains. It is a registered partner with AISC and NISD.",Micro,43.0,43.0,20.0,0.2670807453416149,0.2925170068027211,0.20408163265306123,0.2545597949324658,2.861271676300578,3.0745341614906834,15.200000000000001,107.0,95.0,66.0,16.0,23.0,0.2558139534883721,0.27906976744186046,122.0,104.0,73.0,132.0,111.0,79.0,0.33,0.38738738738738737,0.25316455696202533,0.21,0.6666666666666666,1.53125,0.07575757575757576,0.06306306306306306,0.0759493670886076,43.0,0.12,0.07,489.8,10.0,3.71,3.07,3.04,28.0,9.21,1.6,21.116,20.214030303030302,1.110344827586207,0.031055900621118012
Om Infra Limited (BSE:531092),BSE:531092,Engineering/Construction,Industrials,313.0,799.0,1114.0,269.0,762.0,1035.0,22.0,30.0,39.0,36.0,28.0,25.0,8,7,7.0,11%,60%,45%,9%,37%,10%,10.0,10.0,10.0,652.0,673.0,714.0,140.0,149.0,91.0,398.0,708.0,642.0,147.0,505.0,503.0,9.0,11.0,1.0,79.0,45.0,47.0,965.0,979.0,905.0,19.0,25.0,61.0,21.0,-285.0,23.0,-38.0,277.0,-87.0,1354.0,141.0,52.8,67.05,"Business Segments Engineering - Hydro-mechanical Equipment, Gates, Hoist, Turnkey Solutions. Real Estate - Hotel-cum-Revolving Restaurant, Multiplex, IT Park, Turnkey Solutions, Residential, Commercial, etc. Infrastructure - Silo project. Hotels & Hostels segment [1] [2]",Small,104.0,65.0,80.0,0.0933572710951526,0.08135168961201501,0.25559105431309903,0.1434333383400889,9.602836879432624,1.215439856373429,189.93333333333334,953.0,1035.0,1053.0,-16.0,-328.0,0.0673076923076923,-9.430769230769231,724.0,683.0,662.0,815.0,832.0,802.0,0.13,0.078125,0.09975062344139651,0.09,-18.529411764705884,16.2,0.1116564417177914,0.17908653846153846,0.1745635910224439,4.16,0.23,0.06,1255.0666666666666,11.31,1.54,1.22,1.13,89.0,9.959999999999999,1.4,17.664,16.803798773006136,0.7651098901098901,-0.02064631956912029
Patel Engineering Limited (BSE:531120),BSE:531120,Engineering/Construction,Industrials,3380.0,3891.0,4544.0,2850.0,3330.0,3854.0,83.0,149.0,163.0,420.0,412.0,362.0,82,81,98.0,39%,18%,26%,0%,0%,0%,48.0,77.0,77.0,2336.0,2811.0,3076.0,2292.0,1758.0,1910.0,3835.0,4111.0,3933.0,1181.0,1231.0,1319.0,283.0,294.0,233.0,82.0,135.0,155.0,6965.0,7096.0,7289.0,514.0,702.0,688.0,-121.0,-224.0,-132.0,-340.0,-541.0,-429.0,3927.0,46.5,14.4,36.11,"Overview [1] Patel Engineering Limited, founded in 1949 and headquartered in Mumbai, is a prominent player in civil engineering construction. The company holds a strong presence in various high-margin, technology-intensive areas like hydro, tunnelling, irrigation, water supply, urban infrastructure, and transport. It has executed 250+ projects. Patel Engineering Limited is involved in Hydropower, Irrigation and tunneling segments which constitute 90% of their orderbook.",Small,1052.0,973.0,950.0,0.23151408450704225,0.25006425083526085,0.28106508875739644,0.25421447469989983,84.45161290322581,0.8642165492957746,1423.3333333333335,7677.0,7525.0,7330.0,330.0,-81.0,0.188212927756654,-0.31346351490236385,3153.0,2888.0,2384.0,5063.0,4646.0,4676.0,0.21,0.209427464485579,0.20316509837467922,0.21,1.565947242206235,-17.033333333333335,0.3772466916847719,0.37839001291433494,0.49016253207869975,2.9060773480662987,0.91,0.21,4413.666666666666,3.84,0.87,0.86,0.97,16.0,11.37,1.4,17.664,15.289609322536046,0.5051133837261005,0.029049295774647887
TIL Limited (NSEI:TIL),NSEI:TIL,Engineering/Construction,Industrials,66.0,44.0,67.0,188.0,99.0,141.0,-249.0,7.0,305.0,38.0,37.0,27.0,10,9,7.0,3%,-4%,-30%,0%,0%,0%,10.0,10.0,18.0,-211.0,-302.0,14.0,408.0,411.0,172.0,172.0,232.0,210.0,119.0,106.0,104.0,0.0,0.0,0.0,1.0,1.0,1.0,260.0,243.0,309.0,-27.0,6.0,-83.0,77.0,9.0,30.0,-50.0,-14.0,59.0,1602.0,241.0,139.0,68.43,"Products Portfolio The company manufactures over 49 different models of material handling, lifting, and port equipment solutions like rough terrain cranes, truck cranes, industrial cranes, pick and carry cranes, grove cranes, Manitowoc crawler cranes, reach stackers, forklift trucks, container handlers, etc. [1] [2] The company's total revenue declined from Rs. 377 Cr in FY20 to Rs. 67 Cr in FY24, primarily due to supply chain bottlenecks, including shortages of critical components and liquidity constraints. [3]",Small,-47.0,-18.0,-84.0,-0.7014925373134329,-0.4090909090909091,-1.2727272727272727,-0.7944369063772049,6.647302904564316,23.91044776119403,54.13333333333334,310.0,244.0,261.0,88.0,-77.0,-2.5106382978723403,3.7777777777777777,32.0,-292.0,-201.0,204.0,119.0,207.0,-0.23,-0.15126050420168066,-0.4057971014492754,-1.18,0.27058823529411763,0.25,0.8431372549019608,3.453781512605042,1.9710144927536233,-1.7407407407407407,4.67,0.42,1719.8666666666666,-43.0,8.43,23.91,25.67,1.0,27.76,1.4,17.664,26.176313725490196,0.16183574879227053,-0.44776119402985076
Voltas Limited (NSEI:VOLTAS),NSEI:VOLTAS,Engineering/Construction,Industrials,7934.0,9499.0,12481.0,7362.0,9045.0,12145.0,188.0,-77.0,253.0,26.0,30.0,56.0,37,40,48.0,27%,56%,49%,36%,104%,72%,33.0,33.0,33.0,5466.0,5419.0,5787.0,361.0,651.0,744.0,3874.0,4171.0,5430.0,384.0,525.0,548.0,59.0,98.0,368.0,3615.0,3109.0,3508.0,5676.0,6542.0,7571.0,584.0,159.0,762.0,-365.0,-82.0,-522.0,-107.0,55.0,-116.0,47460.0,1434.0,86.3,30.3,"Unitary Cooling Products(UCP) [1] Unitary Cooling products comprises Room Air Conditioners (RAC), Air Coolers, Air Purifiers, Water Heaters, Water Dispensers, Water Coolers, Visi Coolers, Chest Freezers, Cold Rooms & Medical Refrigeration. As of Q1FY25, company has 21.2% market share in room Acs and 36% in window ACs . It has 30,000+ touchpoints, 330+ EBOs and 5 Experience Zones. The company sold 1 mn units in 88 days. [2]",Large,392.0,484.0,598.0,0.03140773976444195,0.050952731866512266,0.07537181749432821,0.05257742970842747,33.09623430962343,3.8025799214806506,1319.2666666666667,11447.0,9749.0,9350.0,439.0,102.0,-0.21173469387755103,0.04132231404958678,5820.0,5452.0,5499.0,6564.0,6103.0,5860.0,0.06,0.07930525970834017,0.10204778156996587,0.04,6.468546637744034,6.440329218106996,0.113345521023766,0.10666885138456497,0.061604095563139935,7.0,0.19,0.06,46884.73333333333,106.56,7.14,3.8,3.76,25.0,9.36,1.0,14.76,14.147934186471664,1.0405168820341808,0.04182357182918035
Jain Irrigation Systems Limited (BSE:500219),BSE:500219,Farming/Agriculture,Industrials,7078.0,5690.0,6084.0,6372.0,5126.0,5300.0,611.0,1004.0,-43.0,558.0,469.0,419.0,337,236,243.0,22%,4%,46%,0%,0%,0%,122.0,125.0,137.0,3534.0,5056.0,5304.0,6767.0,3967.0,4049.0,2126.0,1834.0,1675.0,5372.0,4147.0,4242.0,25.0,32.0,26.0,73.0,1143.0,1190.0,7078.0,5659.0,5708.0,476.0,45.0,535.0,-194.0,3138.0,-314.0,-385.0,-3365.0,-251.0,4677.0,68.8,112.0,26.02,"Market Position JISL is the world's second-largest micro-irrigation company and India's largest manufacturer of micro-irrigation systems. It is also the country's largest polyethylene pipe producer, one of the top three PVC pipe producers, and the world's largest tissue culture banana and pomegranate plant producer. Additionally, JISL is the second-largest dehydrated onion producer globally and the largest producer of mango pulp, puree, and concentrate in India. [1]",Small,1203.0,1033.0,1264.0,0.19773175542406313,0.18154657293497364,0.1785815202034473,0.18595328285416135,67.9796511627907,0.7687376725838264,1229.6666666666667,6924.0,6834.0,7176.0,249.0,-50.0,-0.05403158769742311,2.989351403678606,5441.0,5181.0,3656.0,9490.0,9148.0,10423.0,0.13,0.11292085701792741,0.12127026767725223,0.12,1.152046783625731,1.0886274509803922,0.42665964172813486,0.43364669873196326,0.6492372637436439,2.8711217183770885,1.13,0.36,7496.333333333333,5.18,0.79,0.77,1.23,-7.0,11.37,1.4,17.664,14.97860421496312,0.5448683503492746,0.05161078238001315
Repro India Limited (NSEI:REPRO),NSEI:REPRO,Financial Svcs. (Non-bank & Insurance),Industrials,287.0,422.0,479.0,274.0,378.0,428.0,1.0,1.0,2.0,12.0,11.0,10.0,27,25,30.0,-4%,-1%,16%,0%,0%,0%,13.0,13.0,14.0,256.0,284.0,373.0,102.0,96.0,49.0,58.0,70.0,66.0,255.0,250.0,229.0,4.0,11.0,50.0,0.0,1.0,1.0,169.0,201.0,223.0,25.0,23.0,27.0,-7.0,-21.0,-45.0,-18.0,-3.0,22.0,677.0,473.0,243.0,46.78,"Business Overview: [1] [2] RIL provides print solutions to publishers and corporations which includes value engineering, creative designing, pre-press, printing, post-press, knitting and assembly, warehousing, dispatch, database management, sourcing and procurement, localization and web based services. Its business include traditional offset printing (education books), Digital Printing, and PoD business. Company has two wholly owned subsidiaries namely Repro Books Limited (RBL) and Repro DMCC.",Small,61.0,55.0,25.0,0.12734864300626306,0.13033175355450238,0.08710801393728224,0.1149294701660159,1.4312896405919662,1.4133611691022965,39.53333333333333,274.0,213.0,173.0,65.0,28.0,0.32786885245901637,0.12727272727272726,387.0,297.0,269.0,436.0,393.0,371.0,0.14,0.13994910941475827,0.0673854447439353,0.06,1.3255813953488371,6.136363636363637,0.11238532110091744,0.24427480916030533,0.2749326145552561,6.099999999999999,0.29,0.1,686.4666666666667,7.54,1.57,1.41,1.43,29.0,9.61,1.4,17.664,16.75884862385321,0.952286282306163,0.09394572025052192
Informed Technologies India Limited (BSE:504810),BSE:504810,Information Services,Industrials,2.64,2.5,2.4,2.57,3.56,3.4,2.22,0.9,3.99,0.05,0.05,0.06,0.26,0.32,0.37,23.23%,-15.09%,-8.20%,0.00%,0.00%,0.00%,4.17,4.17,4.17,11.96,11.68,15.19,0.2,0.24,0.14,1.24,1.2,1.09,2.83,4.03,3.72,0.0,0.0,0.0,12.97,12.09,15.05,1.77,1.17,1.82,-0.03,-1.08,-1.34,0.32,0.62,1.79,-0.17,-0.03,-0.17,40.9,98.0,10.4,74.99,"History [1] Informed Technologies India Ltd is a part of Khandelwal group of companies, established in 1946 with business interests in a wide variety of manufacturing and service industries. The name of the Company was changed from Khandelwal Ferro Alloys Limited to KFA Corporation Limited and later from KFA Corporation Limited to Informed Technologies India Limited.",Nano,-0.94,-1.01,0.12000000000000029,-0.39166666666666666,-0.404,0.04545454545454556,-0.25007070707070705,0.4173469387755102,17.041666666666668,0.31733333333333336,16.87,13.26,14.74,3.7200000000000006,-1.4399999999999995,-5.8617021276595755,0.8118811881188114,19.36,15.85,16.130000000000003,19.5,16.09,16.330000000000002,-0.05,-0.06277190801740211,0.007348438456827941,-0.05,-0.029325513196480964,0.583333333333329,0.00717948717948718,0.014916096954630205,0.01224739742804654,-15.666666666666666,0.01,0.01,40.72266666666667,-71.44,2.09,17.04,16.97,-5.0,27.76,1.8,22.567999999999998,22.605275897435895,0.11656143759106362,-0.7458333333333333
AIA Engineering Limited (NSEI:AIAENG),NSEI:AIAENG,Machinery,Industrials,3567.0,4909.0,4854.0,2841.0,3663.0,3513.0,156.0,235.0,281.0,8.0,25.0,33.0,92,93,100.0,21%,22%,24%,14%,14%,13%,19.0,19.0,19.0,4736.0,5672.0,6639.0,10.0,503.0,461.0,361.0,437.0,375.0,790.0,1003.0,1110.0,210.0,107.0,92.0,1055.0,2254.0,3043.0,3070.0,3266.0,3249.0,-39.0,868.0,903.0,101.0,-1212.0,-819.0,-268.0,395.0,-211.0,34214.0,3622.0,32.4,58.5,Long Gestation Period to Acquire a Client AIAE engages with a customer over 18 to 24 months to develop a mine site by doing trials and establishing optimal chrome grade for that set of operating conditions. Because of these benefits we expect high chrome to take higher market share forged over a time. [1],Large,1374.0,1271.0,734.0,0.2830655129789864,0.25891220207781623,0.20577516119988787,0.24925095875223016,9.446162341247929,7.048619695096828,639.0,6384.0,5627.0,4335.0,819.0,1216.0,0.0,0.003147128245476003,6658.0,5691.0,4755.0,7119.0,6194.0,4765.0,0.19,0.20519857927026156,0.1540398740818468,0.13,-0.05945945945945946,0.9391182645206438,0.06475628599522405,0.08120762027768809,0.002098635886673662,41.63636363636363,0.11,0.06,34036.0,23.09,4.78,7.05,7.01,17.0,9.21,1.0,14.76,14.400602612726505,0.6477181745396317,0.16872682323856614
